win_start	win_end	target_start	target_end	query_start	query_end
100000	110000	107107	107206	247023	246924
100000	110000	101567	101726	247013	246854
100000	110000	107376	107428	246998	246946
100000	110000	108413	108475	246998	246936
100000	110000	103902	104047	246934	246789
100000	110000	105058	105108	246876	246826
100000	110000	107986	108089	246876	246773
100000	110000	106034	106086	246876	246824
100000	110000	100926	100983	246861	246804
100000	110000	101353	101414	246861	246800
100000	110000	101728	101781	246852	246799
100000	110000	101067	101142	246842	246767
100000	110000	108388	108454	246840	246774
100000	110000	105340	105394	246838	246784
100000	110000	107721	107770	246836	246787
100000	110000	109544	109599	246842	246787
100000	110000	105769	105818	246836	246787
100000	110000	103268	103328	246836	246776
100000	110000	107241	107305	246828	246764
100000	110000	104801	104863	246828	246766
100000	110000	104191	104255	246828	246764
100000	110000	100226	100282	246829	246773
100000	110000	107551	107608	246823	246766
100000	110000	105110	105161	246824	246773
100000	110000	107492	107544	246821	246769
100000	110000	106272	106326	246821	246767
100000	110000	101331	101390	246822	246763
100000	110000	109321	109375	246821	246767
100000	110000	108644	108706	246828	246766
100000	110000	105594	105656	246828	246766
100000	110000	100653	100706	246829	246776
100000	110000	109869	109918	246822	246773
100000	110000	108589	108642	246822	246769
100000	110000	105539	105592	246822	246769
100000	110000	108529	108614	246821	246736
100000	110000	106088	106137	246822	246773
100000	110000	105479	105534	246821	246766
100000	110000	103039	103093	246821	246767
100000	110000	104326	104375	246815	246766
100000	110000	100914	100963	246812	246763
100000	110000	104402	104464	246800	246738
100000	110000	101797	101854	246783	246726
100000	110000	108442	108491	246726	246677
100000	110000	104111	104255	246726	246582
100000	110000	107196	107305	246691	246582
100000	110000	108636	108706	246654	246584
100000	110000	105586	105656	246654	246584
100000	110000	104793	104863	246654	246584
100000	110000	101081	101142	246646	246585
100000	110000	108400	108454	246646	246592
100000	110000	100227	100282	246646	246591
100000	110000	107551	107608	246641	246584
100000	110000	105110	105161	246642	246591
100000	110000	103276	103328	246646	246594
100000	110000	107492	107544	246639	246587
100000	110000	106272	106326	246639	246585
100000	110000	101331	101390	246640	246581
100000	110000	109321	109375	246639	246585
100000	110000	108034	108089	246646	246591
100000	110000	100654	100706	246646	246594
100000	110000	109869	109918	246640	246591
100000	110000	108589	108642	246640	246587
100000	110000	105539	105592	246640	246587
100000	110000	108529	108642	246639	246526
100000	110000	106088	106137	246640	246591
100000	110000	105479	105534	246639	246584
100000	110000	103039	103093	246639	246585
100000	110000	104326	104375	246633	246584
100000	110000	100914	100963	246630	246581
100000	110000	104402	104464	246618	246556
100000	110000	101316	101390	246594	246520
100000	110000	107419	107473	246590	246536
100000	110000	101869	101928	246590	246531
100000	110000	109854	109918	246594	246530
100000	110000	102353	102414	246594	246533
100000	110000	107552	107608	246579	246523
100000	110000	105112	105161	246579	246530
100000	110000	109377	109429	246583	246531
100000	110000	107492	107544	246578	246526
100000	110000	106272	106326	246578	246524
100000	110000	109321	109375	246578	246524
100000	110000	108650	108706	246579	246523
100000	110000	108040	108089	246579	246530
100000	110000	105600	105656	246579	246523
100000	110000	105536	105592	246582	246526
100000	110000	108529	108588	246578	246519
100000	110000	106088	106137	246579	246530
100000	110000	105479	105534	246578	246523
100000	110000	103039	103093	246578	246524
100000	110000	107247	107305	246579	246521
100000	110000	104807	104863	246579	246523
100000	110000	104197	104255	246579	246521
100000	110000	101087	101142	246579	246524
100000	110000	100233	100282	246579	246530
100000	110000	104326	104375	246572	246523
100000	110000	100914	100963	246569	246520
100000	110000	107327	107428	246560	246459
100000	110000	107475	107539	246534	246470
100000	110000	106257	106319	246532	246470
100000	110000	109306	109368	246532	246470
100000	110000	108514	108576	246532	246470
100000	110000	103024	103086	246532	246470
100000	110000	105477	105526	246519	246470
100000	110000	108407	108469	246517	246455
100000	110000	107132	107188	246511	246455
100000	110000	101582	101638	246511	246455
100000	110000	104544	104646	246476	246374
100000	110000	109108	109157	246425	246376
100000	110000	104648	104735	246372	246285
100000	110000	100922	100983	246317	246256
100000	110000	101349	101410	246317	246256
100000	110000	108001	108058	246313	246256
100000	110000	103975	104032	246313	246256
100000	110000	101902	101964	246252	246190
100000	110000	106354	106433	246252	246173
100000	110000	109403	109494	246252	246161
100000	110000	103576	103639	246224	246161
100000	110000	100954	101017	246224	246161
100000	110000	101019	101130	246159	246048
100000	110000	106447	106501	246159	246105
100000	110000	109496	109599	246159	246056
100000	110000	101995	102088	246159	246066
100000	110000	108020	108083	246111	246048
100000	110000	108388	108449	246109	246048
100000	110000	105340	105394	246107	246053
100000	110000	107721	107770	246105	246056
100000	110000	103994	104047	246111	246058
100000	110000	105769	105818	246105	246056
100000	110000	103268	103325	246105	246048
100000	110000	107241	107290	246097	246048
100000	110000	104801	104850	246097	246048
100000	110000	104191	104240	246097	246048
100000	110000	100226	100276	246098	246048
100000	110000	108644	108693	246097	246048
100000	110000	105594	105643	246097	246048
100000	110000	100653	100703	246098	246048
100000	110000	108020	108089	245928	245859
100000	110000	101066	101142	245929	245853
100000	110000	108388	108454	245926	245860
100000	110000	105340	105394	245924	245870
100000	110000	107721	107770	245922	245873
100000	110000	109543	109599	245929	245873
100000	110000	103994	104047	245928	245875
100000	110000	105769	105818	245922	245873
100000	110000	103268	103328	245922	245862
100000	110000	107241	107303	245914	245852
100000	110000	104801	104955	245914	245760
100000	110000	104191	104253	245914	245852
100000	110000	100226	100282	245915	245859
100000	110000	107551	107650	245909	245810
100000	110000	105110	105161	245910	245859
100000	110000	107492	107544	245907	245855
100000	110000	106272	106326	245907	245853
100000	110000	101331	101387	245908	245852
100000	110000	109321	109375	245907	245853
100000	110000	108644	108708	245914	245850
100000	110000	105594	105658	245914	245850
100000	110000	100653	100706	245915	245862
100000	110000	109869	109918	245908	245859
100000	110000	108589	108642	245908	245855
100000	110000	105539	105592	245908	245855
100000	110000	108529	108584	245907	245852
100000	110000	106088	106137	245908	245859
100000	110000	105479	105534	245907	245852
100000	110000	103039	103093	245907	245853
100000	110000	104326	104375	245901	245852
100000	110000	105660	105787	245848	245721
100000	110000	108717	108789	245841	245769
100000	110000	107681	107739	245779	245721
100000	110000	102509	102607	245767	245669
100000	110000	105789	105839	245719	245669
100000	110000	102609	102663	245667	245613
100000	110000	107813	107880	245647	245580
100000	110000	102664	102731	245611	245544
100000	110000	107882	107934	245578	245526
100000	110000	105930	105982	245578	245526
100000	110000	108979	109031	245578	245526
100000	110000	102090	102263	245515	245342
100000	110000	103807	103909	245444	245342
100000	110000	109671	109745	245435	245361
100000	110000	104332	104397	245407	245342
100000	110000	101228	101291	245340	245277
100000	110000	106717	106773	245340	245284
100000	110000	109769	109822	245337	245284
100000	110000	102323	102414	245282	245191
100000	110000	101293	101381	245275	245187
100000	110000	109848	109918	245258	245188
100000	110000	107419	107473	245248	245194
100000	110000	101869	101928	245248	245189
100000	110000	108574	108639	245252	245187
100000	110000	107552	107602	245237	245187
100000	110000	105112	105161	245237	245188
100000	110000	109377	109429	245241	245189
100000	110000	107492	107541	245236	245187
100000	110000	106272	106321	245236	245187
100000	110000	109321	109370	245236	245187
100000	110000	108650	108700	245237	245187
100000	110000	108040	108089	245237	245188
100000	110000	105600	105650	245237	245187
100000	110000	105536	105589	245240	245187
100000	110000	108529	108578	245236	245187
100000	110000	106088	106137	245237	245188
100000	110000	105479	105528	245236	245187
100000	110000	103039	103088	245236	245187
100000	110000	107247	107297	245237	245187
100000	110000	104807	104857	245237	245187
100000	110000	104197	104247	245237	245187
100000	110000	101087	101137	245237	245187
100000	110000	100233	100282	245237	245188
100000	110000	107107	107206	245194	245095
100000	110000	101567	101726	245184	245025
100000	110000	107376	107428	245169	245117
100000	110000	108413	108475	245169	245107
100000	110000	103902	103987	245105	245020
100000	110000	103989	104047	245018	244960
100000	110000	108015	108089	245018	244944
100000	110000	101067	101142	245013	244938
100000	110000	108388	108454	245011	244945
100000	110000	105340	105394	245009	244955
100000	110000	107721	107770	245007	244958
100000	110000	109544	109599	245013	244958
100000	110000	105769	105818	245007	244958
100000	110000	103268	103328	245007	244947
100000	110000	107241	107305	244999	244935
100000	110000	104801	104863	244999	244937
100000	110000	104191	104255	244999	244935
100000	110000	100226	100282	245000	244944
100000	110000	107551	107608	244994	244937
100000	110000	105110	105161	244995	244944
100000	110000	107492	107544	244992	244940
100000	110000	106272	106326	244992	244938
100000	110000	101331	101390	244993	244934
100000	110000	109321	109375	244992	244938
100000	110000	108644	108706	244999	244937
100000	110000	105594	105656	244999	244937
100000	110000	100653	100706	245000	244947
100000	110000	109869	109918	244993	244944
100000	110000	108589	108642	244993	244940
100000	110000	105539	105592	244993	244940
100000	110000	108529	108614	244992	244907
100000	110000	106088	106137	244993	244944
100000	110000	105479	105534	244992	244937
100000	110000	103039	103093	244992	244938
100000	110000	104326	104375	244986	244937
100000	110000	100914	100963	244983	244934
100000	110000	104402	104464	244971	244909
100000	110000	101797	101854	244954	244897
100000	110000	108442	108491	244897	244848
100000	110000	104111	104221	244897	244787
100000	110000	107196	107271	244862	244787
100000	110000	102971	103113	244817	244675
100000	110000	100349	100416	244817	244750
100000	110000	106204	106347	244817	244674
100000	110000	109253	109396	244817	244674
100000	110000	103380	103431	244774	244723
100000	110000	107477	107544	244764	244697
100000	110000	107355	107417	244764	244702
100000	110000	108514	108583	244764	244695
100000	110000	101332	101386	244749	244695
100000	110000	108651	108705	244749	244695
100000	110000	105601	105655	244749	244695
100000	110000	108590	108642	244749	244697
100000	110000	105540	105592	244749	244697
100000	110000	105477	105533	244751	244695
100000	110000	107248	107302	244749	244695
100000	110000	104808	104862	244749	244695
100000	110000	104198	104252	244749	244695
100000	110000	101088	101146	244749	244691
100000	110000	107553	107607	244749	244695
100000	110000	100504	100576	244662	244590
100000	110000	103140	103217	244648	244571
100000	110000	106507	106558	244636	244585
100000	110000	105226	105291	244636	244571
100000	110000	107610	107665	244631	244576
100000	110000	108154	108211	244636	244579
100000	110000	100612	100800	244554	244366
100000	110000	107241	107293	244512	244460
100000	110000	104801	104853	244512	244460
100000	110000	104191	104243	244512	244460
100000	110000	101080	101133	244513	244460
100000	110000	108399	108452	244513	244460
100000	110000	100226	100279	244513	244460
100000	110000	103275	103431	244513	244357
100000	110000	108644	108696	244512	244460
100000	110000	108033	108086	244513	244460
100000	110000	105594	105646	244512	244460
100000	110000	106247	106308	244408	244347
100000	110000	109296	109357	244408	244347
100000	110000	103014	103075	244408	244347
100000	110000	107477	107528	244398	244347
100000	110000	107355	107406	244398	244347
100000	110000	108514	108565	244398	244347
100000	110000	100802	100912	244364	244254
100000	110000	103443	103561	244345	244227
100000	110000	107412	107473	244280	244219
100000	110000	101862	101928	244280	244214
100000	110000	101320	101410	244273	244183
100000	110000	109858	109918	244273	244213
100000	110000	108578	108642	244273	244209
100000	110000	102357	102414	244273	244216
100000	110000	107552	107608	244262	244206
100000	110000	105112	105161	244262	244213
100000	110000	109377	109429	244266	244214
100000	110000	107492	107544	244261	244209
100000	110000	106272	106326	244261	244207
100000	110000	109321	109375	244261	244207
100000	110000	108650	108706	244262	244206
100000	110000	108040	108089	244262	244213
100000	110000	105600	105656	244262	244206
100000	110000	105536	105592	244265	244209
100000	110000	108529	108587	244261	244203
100000	110000	106088	106137	244262	244213
100000	110000	105479	105534	244261	244206
100000	110000	103039	103093	244261	244207
100000	110000	107247	107305	244262	244204
100000	110000	104807	104863	244262	244206
100000	110000	104197	104255	244262	244204
100000	110000	101087	101142	244262	244207
100000	110000	100233	100282	244262	244213
100000	110000	104326	104375	244255	244206
100000	110000	100914	101085	244252	244081
100000	110000	108001	108058	244240	244183
100000	110000	103975	104032	244240	244183
100000	110000	103563	103679	244225	244109
100000	110000	106382	106433	244212	244161
100000	110000	109431	109562	244212	244081
100000	110000	101966	102061	244176	244081
100000	110000	106064	106117	244164	244111
100000	110000	106446	106501	244148	244093
100000	110000	101982	102088	244099	243993
100000	110000	106068	106117	244099	244050
100000	110000	103628	103679	244099	244048
100000	110000	101006	101152	244099	243953
100000	110000	109483	109599	244099	243983
100000	110000	106446	106501	244087	244032
100000	110000	108020	108089	244038	243969
100000	110000	108388	108454	244036	243970
100000	110000	105340	105394	244034	243980
100000	110000	107721	107770	244032	243983
100000	110000	103994	104047	244038	243985
100000	110000	105769	105818	244032	243983
100000	110000	103268	103328	244032	243972
100000	110000	107241	107302	244024	243963
100000	110000	104801	104862	244024	243963
100000	110000	104191	104252	244024	243963
100000	110000	100226	100282	244025	243969
100000	110000	107551	107607	244019	243963
100000	110000	105110	105161	244020	243969
100000	110000	107492	107544	244017	243965
100000	110000	106272	106330	244017	243959
100000	110000	101331	101386	244018	243963
100000	110000	109321	109379	244017	243959
100000	110000	108644	108705	244024	243963
100000	110000	105594	105655	244024	243963
100000	110000	100653	100706	244025	243972
100000	110000	109869	109918	244018	243969
100000	110000	108589	108642	244018	243965
100000	110000	105539	105592	244018	243965
100000	110000	108529	108583	244017	243963
100000	110000	106088	106137	244018	243969
100000	110000	105479	105533	244017	243963
100000	110000	103039	103097	244017	243959
100000	110000	102144	102277	243998	243865
100000	110000	103807	103927	243981	243861
100000	110000	109671	109745	243972	243898
100000	110000	104332	104398	243944	243878
100000	110000	101188	101291	243917	243814
100000	110000	106714	106773	243880	243821
100000	110000	109769	109822	243874	243821
100000	110000	102323	102419	243819	243723
100000	110000	101293	101377	243812	243728
100000	110000	109848	109915	243795	243728
100000	110000	107419	107473	243785	243731
100000	110000	101869	101926	243785	243728
100000	110000	108574	108635	243789	243728
100000	110000	109377	109427	243778	243728
100000	110000	106822	106871	243772	243723
100000	110000	105536	105585	243777	243728
100000	110000	101379	101482	243726	243623
100000	110000	106873	107018	243721	243576
100000	110000	102441	102502	243701	243640
100000	110000	105201	105268	243685	243618
100000	110000	101508	101565	243597	243540
100000	110000	107127	107206	243528	243449
100000	110000	101577	101726	243528	243379
100000	110000	107376	107428	243523	243471
100000	110000	108413	108475	243523	243461
100000	110000	103902	104047	243459	243314
100000	110000	105058	105108	243401	243351
100000	110000	107986	108077	243401	243310
100000	110000	106034	106086	243401	243349
100000	110000	100926	100983	243386	243329
100000	110000	101353	101414	243386	243325
100000	110000	101728	101781	243377	243324
100000	110000	101067	101124	243367	243310
100000	110000	108388	108443	243365	243310
100000	110000	105340	105393	243363	243310
100000	110000	107721	107770	243361	243312
100000	110000	109544	109599	243367	243312
100000	110000	105769	105818	243361	243312
100000	110000	103268	103319	243361	243310
100000	110000	100421	100471	243342	243292
100000	110000	101783	101878	243322	243227
100000	110000	108433	108491	243259	243201
100000	110000	104105	104283	243256	243078
100000	110000	107196	107325	243215	243086
100000	110000	108636	108706	243178	243108
100000	110000	105586	105656	243178	243108
100000	110000	104793	104863	243178	243108
100000	110000	101081	101142	243170	243109
100000	110000	108400	108454	243170	243116
100000	110000	100227	100282	243170	243115
100000	110000	107551	107608	243165	243108
100000	110000	105110	105161	243166	243115
100000	110000	103276	103328	243170	243118
100000	110000	107492	107544	243163	243111
100000	110000	106272	106326	243163	243109
100000	110000	101331	101389	243164	243106
100000	110000	109321	109375	243163	243109
100000	110000	108034	108089	243170	243115
100000	110000	100654	100706	243170	243118
100000	110000	109869	109918	243164	243115
100000	110000	108589	108642	243164	243111
100000	110000	105539	105592	243164	243111
100000	110000	108529	108586	243163	243106
100000	110000	106088	106137	243164	243115
100000	110000	105479	105534	243163	243108
100000	110000	103039	103093	243163	243109
100000	110000	104326	104375	243157	243108
100000	110000	108592	108642	243039	242989
100000	110000	105542	105592	243039	242989
100000	110000	108531	108584	243039	242986
100000	110000	105481	105537	243039	242983
100000	110000	103041	103093	243039	242987
100000	110000	107250	107303	243039	242986
100000	110000	104810	104863	243039	242986
100000	110000	104200	104253	243039	242986
100000	110000	101090	101142	243039	242987
100000	110000	107555	107608	243039	242986
100000	110000	107494	107544	243039	242989
100000	110000	106274	106326	243039	242987
100000	110000	101334	101387	243039	242986
100000	110000	109323	109375	243039	242987
100000	110000	108653	108706	243039	242986
100000	110000	105603	105656	243039	242986
100000	110000	104326	104398	243035	242963
100000	110000	102198	102277	243029	242950
100000	110000	103844	103927	243029	242946
100000	110000	101188	101250	243002	242940
100000	110000	108098	108149	242984	242933
100000	110000	105051	105108	242981	242924
100000	110000	107979	108038	242981	242922
100000	110000	106027	106086	242981	242922
100000	110000	103960	104012	242974	242922
100000	110000	104400	104464	242961	242897
100000	110000	108550	108618	242959	242891
100000	110000	107339	107427	242889	242801
100000	110000	107475	107539	242875	242811
100000	110000	106257	106319	242873	242811
100000	110000	109306	109368	242873	242811
100000	110000	108514	108576	242873	242811
100000	110000	103024	103086	242873	242811
100000	110000	105477	105526	242860	242811
100000	110000	108407	108464	242858	242801
100000	110000	107132	107183	242852	242801
100000	110000	101582	101633	242852	242801
100000	110000	104581	104646	242780	242715
100000	110000	109108	109157	242766	242717
100000	110000	104648	104735	242713	242626
100000	110000	100922	100983	242658	242597
100000	110000	101349	101410	242658	242597
100000	110000	108001	108058	242654	242597
100000	110000	103975	104032	242654	242597
100000	110000	104400	104464	242595	242531
100000	110000	108550	108703	242593	242440
100000	110000	101316	101384	242569	242501
100000	110000	107419	107473	242565	242511
100000	110000	101869	101928	242565	242506
100000	110000	109854	109918	242569	242505
100000	110000	102353	102414	242569	242508
100000	110000	107552	107605	242554	242501
100000	110000	105112	105161	242554	242505
100000	110000	109377	109429	242558	242506
100000	110000	107492	107549	242553	242496
100000	110000	106272	106324	242553	242501
100000	110000	109321	109373	242553	242501
100000	110000	108650	108703	242554	242501
100000	110000	108040	108089	242554	242505
100000	110000	105600	105653	242554	242501
100000	110000	105536	105653	242557	242440
100000	110000	108529	108581	242553	242501
100000	110000	106088	106137	242554	242505
100000	110000	105479	105531	242553	242501
100000	110000	103039	103091	242553	242501
100000	110000	107247	107300	242554	242501
100000	110000	104807	104860	242554	242501
100000	110000	104197	104250	242554	242501
100000	110000	101087	101140	242554	242501
100000	110000	100233	100282	242554	242505
100000	110000	104780	104860	242520	242440
100000	110000	107233	107300	242507	242440
100000	110000	104183	104250	242507	242440
100000	110000	101081	101140	242499	242440
100000	110000	108400	108454	242499	242445
100000	110000	100227	100282	242499	242444
100000	110000	107551	107605	242494	242440
100000	110000	105110	105161	242495	242444
100000	110000	103276	103328	242499	242447
100000	110000	107492	107549	242492	242435
100000	110000	106272	106324	242492	242440
100000	110000	101331	101384	242493	242440
100000	110000	109321	109373	242492	242440
100000	110000	108034	108089	242499	242444
100000	110000	100654	100706	242499	242447
100000	110000	109869	109918	242493	242444
100000	110000	108589	108708	242493	242374
100000	110000	105539	105658	242493	242374
100000	110000	108529	108581	242492	242440
100000	110000	106088	106137	242493	242444
100000	110000	105479	105531	242492	242440
100000	110000	103039	103091	242492	242440
100000	110000	104780	104905	242459	242334
100000	110000	107233	107303	242446	242376
100000	110000	104183	104253	242446	242376
100000	110000	101081	101142	242438	242377
100000	110000	108400	108454	242438	242384
100000	110000	100227	100282	242438	242383
100000	110000	107551	107678	242433	242306
100000	110000	105110	105161	242434	242383
100000	110000	103276	103328	242438	242386
100000	110000	107492	107544	242431	242379
100000	110000	106272	106326	242431	242377
100000	110000	101331	101387	242432	242376
100000	110000	109321	109375	242431	242377
100000	110000	108034	108089	242438	242383
100000	110000	100654	100706	242438	242386
100000	110000	109869	109918	242432	242383
100000	110000	108589	108642	242432	242379
100000	110000	105539	105592	242432	242379
100000	110000	108529	108584	242431	242376
100000	110000	106088	106137	242432	242383
100000	110000	105479	105534	242431	242376
100000	110000	103039	103093	242431	242377
100000	110000	104326	104375	242425	242376
100000	110000	105231	105286	242374	242319
100000	110000	108159	108211	242374	242322
100000	110000	103157	103212	242374	242319
100000	110000	105073	105124	242349	242298
100000	110000	105700	105887	242332	242145
100000	110000	107681	107787	242303	242197
100000	110000	108791	108848	242291	242234
100000	110000	108392	108441	242263	242214
100000	110000	105342	105391	242263	242214
100000	110000	109550	109607	242263	242206
100000	110000	103264	103317	242267	242214
100000	110000	108026	108075	242263	242214
100000	110000	109188	109238	242259	242209
100000	110000	101073	101122	242263	242214
100000	110000	102557	102663	242243	242137
100000	110000	108850	108929	242232	242153
100000	110000	107813	107945	242171	242039
100000	110000	105925	106025	242107	242007
100000	110000	108974	109050	242107	242031
100000	110000	100075	100154	242102	242023
100000	110000	108091	108149	242015	241957
100000	110000	105051	105147	242005	241909
100000	110000	107979	108036	242005	241948
100000	110000	106027	106084	242005	241948
100000	110000	103960	104010	241998	241948
100000	110000	106147	106197	241946	241896
100000	110000	109196	109246	241946	241896
100000	110000	103526	103575	241944	241895
100000	110000	105149	105199	241907	241857
100000	110000	108077	108149	241907	241835
100000	110000	105051	105108	241883	241826
100000	110000	107979	108052	241883	241810
100000	110000	106027	106086	241883	241824
100000	110000	103960	104026	241876	241810
100000	110000	100926	100977	241861	241810
100000	110000	105201	105315	241855	241741
100000	110000	101417	101482	241858	241793
100000	110000	106906	106976	241858	241788
100000	110000	101353	101404	241861	241810
100000	110000	108151	108211	241833	241773
100000	110000	103152	103241	241830	241741
100000	110000	106503	106558	241834	241779
100000	110000	107610	107665	241825	241770
100000	110000	108303	108365	241803	241741
100000	110000	108418	108539	241688	241567
100000	110000	107137	107194	241688	241631
100000	110000	101587	101644	241688	241631
100000	110000	108123	108174	241678	241627
100000	110000	104105	104160	241670	241615
100000	110000	106186	106242	241663	241607
100000	110000	109235	109291	241663	241607
100000	110000	105396	105459	241660	241597
100000	110000	102957	103009	241659	241607
100000	110000	100335	100387	241659	241607
100000	110000	103832	103887	241577	241522
100000	110000	109687	109742	241577	241522
100000	110000	102186	102241	241577	241522
100000	110000	108541	108715	241565	241391
100000	110000	104402	104464	241556	241494
100000	110000	101316	101384	241532	241464
100000	110000	107419	107473	241528	241474
100000	110000	101869	101928	241528	241469
100000	110000	109854	109918	241532	241468
100000	110000	102353	102414	241532	241471
100000	110000	107552	107605	241517	241464
100000	110000	105112	105161	241517	241468
100000	110000	109377	109429	241521	241469
100000	110000	107492	107549	241516	241459
100000	110000	106272	106324	241516	241464
100000	110000	109321	109373	241516	241464
100000	110000	108650	108703	241517	241464
100000	110000	108040	108089	241517	241468
100000	110000	105600	105653	241517	241464
100000	110000	105536	105787	241520	241269
100000	110000	108529	108581	241516	241464
100000	110000	106088	106137	241517	241468
100000	110000	105479	105531	241516	241464
100000	110000	103039	103091	241516	241464
100000	110000	107247	107300	241517	241464
100000	110000	104807	104860	241517	241464
100000	110000	104197	104250	241517	241464
100000	110000	101087	101140	241517	241464
100000	110000	100233	100282	241517	241468
100000	110000	104780	104865	241483	241398
100000	110000	107233	107303	241470	241400
100000	110000	104183	104253	241470	241400
100000	110000	101081	101142	241462	241401
100000	110000	108400	108454	241462	241408
100000	110000	100227	100282	241462	241407
100000	110000	107551	107610	241457	241398
100000	110000	105110	105161	241458	241407
100000	110000	103276	103328	241462	241410
100000	110000	107492	107544	241455	241403
100000	110000	106272	106326	241455	241401
100000	110000	101331	101387	241456	241400
100000	110000	109321	109375	241455	241401
100000	110000	108034	108089	241462	241407
100000	110000	100654	100706	241462	241410
100000	110000	109869	109918	241456	241407
100000	110000	108589	108642	241456	241403
100000	110000	105539	105592	241456	241403
100000	110000	108529	108584	241455	241400
100000	110000	106088	106137	241456	241407
100000	110000	105479	105534	241455	241400
100000	110000	103039	103093	241455	241401
100000	110000	104326	104375	241449	241400
100000	110000	104867	104955	241396	241308
100000	110000	108717	108789	241389	241317
100000	110000	107681	107739	241327	241269
100000	110000	102509	102576	241315	241248
100000	110000	108860	108929	241246	241177
100000	110000	105810	105887	241246	241169
100000	110000	102578	102663	241246	241161
100000	110000	107813	107875	241195	241133
100000	110000	108929	109050	241176	241055
100000	110000	105889	106065	241167	240991
100000	110000	107877	107945	241131	241063
100000	110000	100075	100154	241126	241047
100000	110000	105007	105089	241073	240991
100000	110000	107947	108017	241061	240991
100000	110000	108019	108075	240989	240933
100000	110000	101067	101122	240988	240933
100000	110000	108388	108441	240986	240933
100000	110000	105340	105391	240984	240933
100000	110000	107721	107775	240982	240928
100000	110000	109544	109604	240988	240928
100000	110000	103993	104047	240989	240935
100000	110000	105769	105823	240982	240928
100000	110000	103268	103317	240982	240933
100000	110000	106142	106350	240975	240767
100000	110000	109188	109446	240978	240720
100000	110000	108443	108499	240931	240875
100000	110000	105396	105449	240928	240875
100000	110000	102957	103113	240927	240771
100000	110000	100335	100416	240927	240846
100000	110000	103380	103431	240870	240819
100000	110000	107477	107544	240860	240793
100000	110000	107355	107417	240860	240798
100000	110000	108514	108583	240860	240791
100000	110000	101332	101386	240845	240791
100000	110000	108651	108705	240845	240791
100000	110000	105601	105655	240845	240791
100000	110000	108590	108642	240845	240793
100000	110000	105540	105592	240845	240793
100000	110000	105477	105533	240847	240791
100000	110000	107248	107302	240845	240791
100000	110000	104808	104862	240845	240791
100000	110000	104198	104252	240845	240791
100000	110000	101088	101146	240845	240787
100000	110000	107553	107607	240845	240791
100000	110000	101327	101379	240789	240737
100000	110000	101876	101945	240789	240720
100000	110000	109865	109917	240789	240737
100000	110000	108585	108637	240789	240737
100000	110000	105536	105587	240788	240737
100000	110000	102364	102414	240789	240739
100000	110000	100971	101055	240718	240634
100000	110000	109448	109532	240718	240634
100000	110000	103593	103677	240718	240634
100000	110000	101966	102031	240699	240634
100000	110000	106064	106137	240687	240614
100000	110000	107552	107608	240663	240607
100000	110000	105112	105161	240663	240614
100000	110000	107492	107544	240662	240610
100000	110000	106272	106326	240662	240608
100000	110000	101331	101414	240663	240580
100000	110000	109321	109375	240662	240608
100000	110000	108650	108706	240663	240607
100000	110000	108040	108089	240663	240614
100000	110000	105600	105656	240663	240607
100000	110000	109869	109918	240663	240614
100000	110000	108589	108642	240663	240610
100000	110000	105539	105592	240663	240610
100000	110000	108529	108587	240662	240604
100000	110000	105479	105534	240662	240607
100000	110000	103039	103093	240662	240608
100000	110000	107247	107305	240663	240605
100000	110000	104807	104863	240663	240607
100000	110000	104197	104255	240663	240605
100000	110000	101087	101142	240663	240608
100000	110000	100233	100282	240663	240614
100000	110000	104326	104375	240656	240607
100000	110000	100914	100983	240653	240584
100000	110000	108001	108065	240641	240577
100000	110000	103975	104039	240641	240577
100000	110000	101728	101781	240632	240579
100000	110000	102043	102277	240622	240388
100000	110000	103807	103927	240504	240384
100000	110000	109671	109745	240495	240421
100000	110000	104332	104398	240467	240401
100000	110000	101188	101284	240440	240344
100000	110000	106714	106813	240403	240304
100000	110000	109769	109846	240397	240320
100000	110000	102315	102403	240350	240262
100000	110000	101293	101366	240335	240262
100000	110000	109848	109904	240318	240262
100000	110000	108574	108624	240312	240262
100000	110000	103515	103572	240308	240251
100000	110000	101396	101482	240232	240146
100000	110000	106885	107028	240232	240089
100000	110000	102441	102502	240224	240163
100000	110000	105201	105268	240208	240141
100000	110000	107030	107206	240087	239911
100000	110000	101567	101726	240000	239841
100000	110000	107376	107428	239985	239933
100000	110000	108413	108475	239985	239923
100000	110000	103902	104018	239921	239805
100000	110000	105058	105108	239863	239813
100000	110000	107986	108044	239863	239805
100000	110000	106034	106086	239863	239811
100000	110000	107602	107678	239759	239683
100000	110000	105231	105286	239751	239696
100000	110000	108159	108211	239751	239699
100000	110000	103157	103212	239751	239696
100000	110000	105073	105161	239726	239638
100000	110000	100231	100282	239689	239638
100000	110000	107551	107608	239688	239631
100000	110000	107492	107544	239686	239634
100000	110000	106272	106326	239686	239632
100000	110000	101331	101390	239687	239628
100000	110000	109321	109375	239686	239632
100000	110000	108648	108706	239689	239631
100000	110000	108038	108089	239689	239638
100000	110000	105598	105656	239689	239631
100000	110000	109869	109918	239687	239638
100000	110000	108589	108642	239687	239634
100000	110000	105539	105592	239687	239634
100000	110000	108529	108608	239686	239607
100000	110000	106088	106137	239687	239638
100000	110000	105479	105534	239686	239631
100000	110000	103039	103093	239686	239632
100000	110000	107245	107305	239689	239629
