win_start	win_end	target_start	target_end	query_start	query_end
54330000	54340000	54336929	54336986	54698409	54698352
54330000	54340000	54331952	54332031	54634245	54634166
54330000	54340000	54333701	54333755	54587274	54587220
15620000	15630000	15624060	15624109	15885958	15885909
23390000	23400000	23392934	23392985	24090325	24090274
23390000	23400000	23394047	23394099	23791701	23791649
34580000	34590000	34580258	34580307	34731170	34731121
19870000	19880000	19871119	19871185	20087402	20087468
19870000	19880000	19878491	19878553	20104249	20104311
19870000	19880000	19871107	19871185	20176893	20176971
19870000	19880000	19871305	19871354	20177093	20177142
19870000	19880000	19873507	19873558	20180173	20180224
19870000	19880000	19875125	19875176	20181164	20181215
19870000	19880000	19876333	19876394	20182538	20182599
19870000	19880000	19875788	19875852	20292208	20292272
19870000	19880000	19877022	19877084	20293634	20293696
19870000	19880000	19878496	19878545	20295104	20295153
19870000	19880000	19878547	19878642	20295155	20295250
19870000	19880000	19871198	19871250	20382881	20382933
19870000	19880000	19875125	19875176	20386346	20386397
19870000	19880000	19875788	19875838	20448043	20448093
19870000	19880000	19877048	19877118	20675981	20676051
19870000	19880000	19871414	19871466	20785278	20785330
19870000	19880000	19873507	19873559	20788019	20788071
19870000	19880000	19876436	19876498	20790475	20790537
19870000	19880000	19877022	19877077	20791074	20791129
19870000	19880000	19878484	19878544	20792515	20792575
19870000	19880000	19876070	19876127	20931079	20931136
19870000	19880000	19876436	19876489	23132033	23132086
19870000	19880000	19873195	19873244	21749663	21749614
19870000	19880000	19875788	19875852	20848395	20848331
19870000	19880000	19877076	19877125	20840129	20840080
19870000	19880000	19872886	19872948	20652231	20652169
19870000	19880000	19877022	19877097	20648799	20648724
19870000	19880000	19878478	19878567	20646408	20646319
19870000	19880000	19877037	19877098	20555593	20555532
19870000	19880000	19878502	19878567	20553814	20553749
19870000	19880000	19879562	19879615	20464560	20464507
19870000	19880000	19878498	19878591	20409939	20409846
19870000	19880000	19870017	19870066	20352478	20352429
19870000	19880000	19873515	19873567	20349346	20349294
19870000	19880000	19870586	19870638	20268838	20268786
19870000	19880000	19871409	19871466	20267712	20267655
19870000	19880000	19876010	19876068	20218091	20218033
19870000	19880000	19876445	19876494	20208927	20208878
19870000	19880000	19877053	19877126	20208323	20208250
19870000	19880000	19870609	19870663	20139229	20139175
19870000	19880000	19870725	19870775	20139113	20139063
19870000	19880000	19876324	19876385	20135032	20134971
19870000	19880000	19877022	19877073	20134350	20134299
19870000	19880000	19878502	19878574	20132566	20132494
19870000	19880000	19871240	19871291	20062812	20062761
19870000	19880000	19872886	19872949	20059504	20059441
19870000	19880000	19878502	19878552	20056573	20056523
19870000	19880000	19871243	19871292	19943743	19943694
19870000	19880000	19876331	19876398	19939956	19939889
22660000	22670000	22664396	22664447	22857546	22857597
22660000	22670000	22664396	22664447	22857630	22857681
22660000	22670000	22664396	22664447	22857798	22857849
22660000	22670000	22664385	22664447	22858039	22858101
22660000	22670000	22664012	22664063	23145483	23145534
22660000	22670000	22664385	22664454	23146273	23146342
22660000	22670000	22664920	22664972	23146628	23146680
22660000	22670000	22664899	22664958	23832770	23832829
22660000	22670000	22664386	22664436	23832845	23832895
22660000	22670000	22664905	22664955	23933196	23933246
22660000	22670000	22664510	22664560	23933557	23933607
22660000	22670000	22664898	22664955	23933609	23933666
22660000	22670000	22664510	22664590	24127048	24127128
22660000	22670000	22664891	22664955	24127513	24127577
22660000	22670000	22664899	22664955	23744569	23744513
22660000	22670000	22664891	22664962	23744409	23744338
22660000	22670000	22664908	22664972	23744140	23744076
22660000	22670000	22664395	22664447	23362046	23361994
22660000	22670000	22664908	22664960	23362037	23361985
22660000	22670000	22664891	22664960	23360122	23360053
22660000	22670000	22664899	22664955	23360030	23359974
22660000	22670000	22664885	22664938	23222942	23222889
22660000	22670000	22664905	22664963	23222838	23222780
22660000	22670000	22664899	22664955	23222592	23222536
22660000	22670000	22664899	22664955	22976098	22976042
22660000	22670000	22664395	22664447	22975846	22975794
22660000	22670000	22664395	22664447	22975678	22975626
36250000	36260000	36250053	36250112	37310749	37310690
36250000	36260000	36252886	36252945	37308896	37308837
36250000	36260000	36255125	36255175	37306931	37306881
36250000	36260000	36256336	36256394	37305717	37305659
20600000	20610000	20600974	20601084	20727448	20727338
20600000	20610000	20601317	20601367	20727105	20727055
20600000	20610000	20601603	20601667	20726820	20726756
20600000	20610000	20603348	20603417	20725054	20724985
20600000	20610000	20607309	20607367	20703553	20703495
42990000	43000000	42990782	42990842	43150759	43150819
42990000	43000000	42991940	42992023	43151925	43152008
42990000	43000000	42992159	42992260	43152144	43152245
42990000	43000000	42993262	42993324	43153220	43153282
42990000	43000000	42993514	42993597	43153472	43153555
42990000	43000000	42993613	42993662	43153571	43153620
42990000	43000000	42993684	42993749	43153642	43153707
42990000	43000000	42993783	42993832	43153741	43153790
42990000	43000000	42993834	42993903	43153792	43153861
42990000	43000000	42994115	42994201	43154077	43154163
42990000	43000000	42994297	42994356	43154259	43154318
42990000	43000000	42995462	42995560	43155429	43155527
42990000	43000000	42990776	42990880	43343089	43343193
42990000	43000000	42991140	42991197	43343455	43343512
42990000	43000000	42991283	42991333	43343598	43343648
42990000	43000000	42991478	42991585	43343793	43343900
42990000	43000000	42992048	42992116	43344364	43344432
42990000	43000000	42992158	42992257	43344474	43344573
42990000	43000000	42993221	42993333	43345519	43345631
42990000	43000000	42993489	42993573	43345787	43345871
42990000	43000000	42993600	42993677	43345898	43345975
42990000	43000000	42993679	42993749	43345977	43346047
42990000	43000000	42993793	42993903	43346091	43346201
42990000	43000000	42994031	42994204	43346333	43346506
42990000	43000000	42996595	42996654	43347722	43347781
42990000	43000000	42990776	42990850	43390381	43390307
42990000	43000000	42991138	42991206	43390016	43389948
42990000	43000000	42992048	42992116	43389116	43389048
42990000	43000000	42992158	42992266	43389006	43388898
42990000	43000000	42993221	42993271	43387961	43387911
42990000	43000000	42993273	42993333	43387909	43387849
42990000	43000000	42993488	42993573	43387694	43387609
42990000	43000000	42993600	42993665	43387582	43387517
42990000	43000000	42993679	42993749	43387503	43387433
42990000	43000000	42993751	42993903	43387431	43387279
42990000	43000000	42994028	42994095	43387150	43387083
42990000	43000000	42994105	42994181	43387073	43386997
42990000	43000000	42994224	42994377	43386954	43386801
42990000	43000000	42996147	42996222	43386199	43386124
42990000	43000000	42996534	42996593	43385812	43385753
42990000	43000000	42996595	42996654	43385751	43385692
42890000	42900000	42890957	42891010	42995244	42995297
42890000	42900000	42891080	42891146	42995364	42995430
42890000	42900000	42891848	42891904	42996139	42996195
42890000	42900000	42892213	42892268	42996505	42996560
42890000	42900000	42897782	42897850	43002116	43002184
42890000	42900000	42897913	42898034	43002251	43002372
42890000	42900000	42898367	42898426	43002709	43002768
42890000	42900000	42898801	42898859	43003146	43003204
42890000	42900000	42898865	42898917	43003210	43003262
42890000	42900000	42898953	42899082	43003298	43003427
42890000	42900000	42899404	42899555	43003749	43003900
42890000	42900000	42899603	42899742	43003948	43004087
42890000	42900000	42897423	42897515	43058218	43058310
42890000	42900000	42897913	42898034	43058712	43058833
42890000	42900000	42898428	42898478	43059231	43059281
42890000	42900000	42898801	42898901	43059603	43059703
42890000	42900000	42898953	42899102	43059755	43059904
42890000	42900000	42899172	42899227	43059974	43060029
42890000	42900000	42899370	42899572	43060173	43060375
42890000	42900000	42899691	42899742	43060494	43060545
42890000	42900000	42892402	42892478	43156664	43156740
42890000	42900000	42897913	42898034	43162248	43162369
42890000	42900000	42898304	42898365	43162643	43162704
42890000	42900000	42898367	42898424	43162706	43162763
42890000	42900000	42898801	42898863	43163124	43163186
42890000	42900000	42899011	42899102	43163334	43163425
42890000	42900000	42899370	42899514	43163694	43163838
42890000	42900000	42899603	42899714	43163927	43164038
42890000	42900000	42898801	42898863	43248655	43248717
42890000	42900000	42898953	42899002	43248807	43248856
42890000	42900000	42899012	42899083	43248866	43248937
42890000	42900000	42899381	42899456	43249236	43249311
42890000	42900000	42892282	42892336	43347701	43347755
42890000	42900000	42892282	42892336	43385772	43385718
42890000	42900000	42892418	42892499	43385636	43385555
46830000	46840000	46830593	46830653	50133752	50133812
46830000	46840000	46830593	46830653	50139125	50139185
46830000	46840000	46830593	46830654	47950407	47950346
46830000	46840000	46830593	46830654	47939652	47939591
42920000	42930000	42925880	42925932	43015223	43015275
42920000	42930000	42926004	42926053	43015347	43015396
42920000	42930000	42926460	42926559	43015789	43015888
42920000	42930000	42926725	42926784	43016054	43016113
42920000	42930000	42927194	42927254	43016523	43016583
42920000	42930000	42927314	42927372	43016643	43016701
42920000	42930000	42927470	42927557	43016799	43016886
42920000	42930000	42928095	42928147	43017420	43017472
42920000	42930000	42928762	42928849	43018089	43018176
42920000	42930000	42929419	42929482	43018747	43018810
42920000	42930000	42929938	42929990	43019266	43019318
42920000	42930000	42922397	42922460	43030952	43031015
42920000	42930000	42923635	42923700	43032188	43032253
42920000	42930000	42924247	42924350	43032800	43032903
42920000	42930000	42925896	42925946	43071823	43071873
42920000	42930000	42926235	42926309	43072162	43072236
42920000	42930000	42926502	42926559	43072415	43072472
42920000	42930000	42926561	42926622	43072474	43072535
42920000	42930000	42927194	42927254	43073106	43073166
42920000	42930000	42927313	42927366	43073225	43073278
42920000	42930000	42927450	42927521	43073362	43073433
42920000	42930000	42928041	42928099	43073953	43074011
42920000	42930000	42929419	42929482	43075331	43075394
42920000	42930000	42929806	42929888	43075718	43075800
42920000	42930000	42929944	42929994	43075856	43075906
42920000	42930000	42923601	42923691	43088222	43088312
42920000	42930000	42924247	42924330	43088868	43088951
42920000	42930000	42926502	42926559	43175934	43175991
42920000	42930000	42926561	42926650	43175993	43176082
42920000	42930000	42926725	42926784	43176157	43176216
42920000	42930000	42927131	42927192	43176563	43176624
42920000	42930000	42927314	42927391	43176746	43176823
42920000	42930000	42927436	42927525	43176868	43176957
42920000	42930000	42927559	42927615	43176991	43177047
42920000	42930000	42928749	42928825	43178187	43178263
42920000	42930000	42929811	42929881	43179248	43179318
42920000	42930000	42929929	42929993	43179366	43179430
42920000	42930000	42922405	42922481	43190984	43191060
42920000	42930000	42923883	42923958	43192453	43192528
42920000	42930000	42923972	42924030	43192542	43192600
42920000	42930000	42924192	42924242	43192762	43192812
42920000	42930000	42924247	42924370	43192817	43192940
42920000	42930000	42925792	42925848	43194359	43194415
42920000	42930000	42926148	42926204	43194715	43194771
42920000	42930000	42926429	42926504	43194986	43195061
42920000	42930000	42926725	42926776	43195282	43195333
42920000	42930000	42927138	42927192	43195694	43195748
42920000	42930000	42927314	42927391	43195870	43195947
42920000	42930000	42927436	42927520	43195992	43196076
42920000	42930000	42927537	42927615	43196093	43196171
42920000	42930000	42929433	42929518	43197988	43198073
42920000	42930000	42929938	42929993	43198492	43198547
42920000	42930000	42922422	42922481	43210093	43210152
42920000	42930000	42923601	42923700	43211258	43211357
42920000	42930000	42924144	42924210	43211801	43211867
42920000	42930000	42924247	42924319	43211904	43211976
42920000	42930000	42925983	42926052	43258412	43258481
42920000	42930000	42926168	42926235	43258597	43258664
42920000	42930000	42926237	42926306	43258666	43258735
42920000	42930000	42926472	42926543	43258891	43258962
42920000	42930000	42926599	42926650	43259018	43259069
42920000	42930000	42926725	42926776	43259144	43259195
42920000	42930000	42927256	42927360	43259675	43259779
42920000	42930000	42927490	42927615	43259909	43260034
42920000	42930000	42928780	42928849	43261199	43261268
42920000	42930000	42929419	42929472	43261837	43261890
42920000	42930000	42929823	42929881	43262241	43262299
42920000	42930000	42929936	42929994	43262354	43262412
42920000	42930000	42922404	42922481	43274012	43274089
42920000	42930000	42922483	42922559	43274091	43274167
42920000	42930000	42922568	42922629	43274176	43274237
42920000	42930000	42923644	42923700	43275254	43275310
42920000	42930000	42924173	42924242	43275783	43275852
42920000	42930000	42924247	42924350	43275857	43275960
49950000	49960000	49958338	49958431	51414876	51414969
49950000	49960000	49958438	49958561	51414976	51415099
49950000	49960000	49958603	49958682	51415141	51415220
49950000	49960000	49959020	49959108	51415558	51415646
49950000	49960000	49959142	49959249	51415680	51415787
49950000	49960000	49959275	49959347	51415813	51415885
49950000	49960000	49959384	49959438	51415922	51415976
49950000	49960000	49959530	49959582	51416068	51416120
49950000	49960000	49959812	49959861	51416349	51416398
41790000	41800000	41798129	41798191	43267596	43267534
41790000	41800000	41798134	41798191	43203695	43203638
41790000	41800000	41798129	41798191	43184594	43184532
41790000	41800000	41798129	41798191	43080693	43080631
41790000	41800000	41798129	41798191	43024503	43024441
41790000	41800000	41798129	41798191	42915937	42915875
41790000	41800000	41798108	41798191	42877746	42877663
41790000	41800000	41798130	41798191	42853760	42853699
41790000	41800000	41798129	41798191	42763728	42763666
41790000	41800000	41798129	41798191	42738540	42738478
41790000	41800000	41795476	41795529	42563226	42563173
41790000	41800000	41797875	41797960	42527114	42527029
42850000	42860000	42850013	42850065	42912566	42912618
42850000	42860000	42852187	42852314	42914364	42914491
42850000	42860000	42852440	42852493	42914617	42914670
42850000	42860000	42852624	42852677	42914801	42914854
42850000	42860000	42852789	42852876	42914965	42915052
42850000	42860000	42853302	42853355	42915478	42915531
42850000	42860000	42853680	42853760	42915856	42915936
42850000	42860000	42854041	42854096	42916217	42916272
42850000	42860000	42854188	42854257	42916361	42916430
42850000	42860000	42854478	42854537	42916642	42916701
42850000	42860000	42854861	42854920	42917025	42917084
42850000	42860000	42855073	42855154	42917237	42917318
42850000	42860000	42855806	42855936	42917979	42918109
42850000	42860000	42856308	42856361	42918456	42918509
42850000	42860000	42856460	42856532	42918608	42918680
42850000	42860000	42857209	42857262	42919360	42919413
42850000	42860000	42857467	42857535	42919619	42919687
42850000	42860000	42852186	42852300	42933645	42933759
42850000	42860000	42852571	42852680	42934029	42934138
42850000	42860000	42852828	42852887	42934286	42934345
42850000	42860000	42853302	42853355	42934759	42934812
42850000	42860000	42853357	42853412	42934814	42934869
42850000	42860000	42853680	42853738	42935135	42935193
42850000	42860000	42854039	42854109	42935494	42935564
42850000	42860000	42854188	42854249	42935643	42935704
42850000	42860000	42854290	42854352	42935745	42935807
42850000	42860000	42854838	42854893	42936299	42936354
42850000	42860000	42855050	42855154	42936512	42936616
42850000	42860000	42855808	42855873	42937265	42937330
42850000	42860000	42855875	42855936	42937332	42937393
42850000	42860000	42856312	42856363	42937771	42937822
42850000	42860000	42857475	42857534	42938936	42938995
42850000	42860000	42857835	42857886	42939297	42939348
42850000	42860000	42850013	42850066	43020761	43020814
42850000	42860000	42852191	42852317	43022934	43023060
42850000	42860000	42852440	42852493	43023183	43023236
42850000	42860000	42852631	42852680	43023374	43023423
42850000	42860000	42852708	42852772	43023451	43023515
42850000	42860000	42852809	42852901	43023552	43023644
42850000	42860000	42853357	42853412	43024100	43024155
42850000	42860000	42853680	42853760	43024422	43024502
42850000	42860000	42853762	42853827	43024504	43024569
42850000	42860000	42853897	42853969	43024639	43024711
42850000	42860000	42854030	42854099	43024772	43024841
42850000	42860000	42854188	42854243	43024930	43024985
42850000	42860000	42854800	42854895	43025544	43025639
42850000	42860000	42855485	42855567	43026238	43026320
42850000	42860000	42855807	42855915	43026561	43026669
42850000	42860000	42856234	42856286	43026968	43027020
42850000	42860000	42856907	42856964	43027642	43027699
42850000	42860000	42857209	42857262	43027944	43027997
42850000	42860000	42857470	42857532	43028206	43028268
42850000	42860000	42857900	42857963	43028631	43028694
42850000	42860000	42850013	42850076	43077335	43077398
42850000	42860000	42852191	42852300	43079116	43079225
42850000	42860000	42852465	42852517	43079390	43079442
42850000	42860000	42852623	42852680	43079550	43079607
42850000	42860000	42852813	42852888	43079740	43079815
42850000	42860000	42853680	42853760	43080612	43080692
42850000	42860000	42853904	42853969	43080836	43080901
42850000	42860000	42854188	42854249	43081120	43081181
42850000	42860000	42854808	42854883	43081734	43081809
42850000	42860000	42854961	42855026	43081892	43081957
42850000	42860000	42855034	42855090	43081962	43082018
42850000	42860000	42855451	42855514	43082401	43082464
42850000	42860000	42855865	42855936	43082814	43082885
42850000	42860000	42856460	42856540	43083398	43083478
42850000	42860000	42856659	42856716	43083598	43083655
42850000	42860000	42857209	42857262	43084148	43084201
42850000	42860000	42857474	42857534	43084414	43084474
42850000	42860000	42857835	42857891	43084775	43084831
42850000	42860000	42850013	42850076	43180865	43180928
42850000	42860000	42852191	42852265	43183036	43183110
42850000	42860000	42852266	42852325	43183107	43183166
42850000	42860000	42852380	42852438	43183221	43183279
42850000	42860000	42852689	42852756	43183530	43183597
42850000	42860000	42853680	42853760	43184513	43184593
42850000	42860000	42853762	42853827	43184595	43184660
42850000	42860000	42854035	42854091	43184868	43184924
42850000	42860000	42854203	42854256	43185036	43185089
42850000	42860000	42854478	42854532	43185299	43185353
42850000	42860000	42855516	42855567	43186302	43186353
42850000	42860000	42855666	42855717	43186451	43186502
42850000	42860000	42855806	42855881	43186591	43186666
42850000	42860000	42856217	42856271	43186971	43187025
42850000	42860000	42856308	42856370	43187062	43187124
42850000	42860000	42856659	42856716	43187414	43187471
42850000	42860000	42857209	42857262	43187964	43188017
42850000	42860000	42857468	42857556	43188224	43188312
42850000	42860000	42857835	42857898	43188592	43188655
42850000	42860000	42857900	42857959	43188657	43188716
42850000	42860000	42858558	42858694	43189314	43189450
42850000	42860000	42850013	42850076	43199983	43200046
42850000	42860000	42852191	42852260	43202151	43202220
42850000	42860000	42852607	42852667	43202566	43202626
42850000	42860000	42852808	42852860	43202767	43202819
42850000	42860000	42853357	42853412	43203297	43203352
42850000	42860000	42853683	42853756	43203622	43203695
42850000	42860000	42853880	42853945	43203817	43203882
42850000	42860000	42855475	42855577	43205392	43205494
42850000	42860000	42855586	42855655	43205503	43205572
42850000	42860000	42855828	42855881	43205742	43205795
42850000	42860000	42855883	42855932	43205797	43205846
42850000	42860000	42856217	42856268	43206105	43206156
42850000	42860000	42856483	42856540	43206371	43206428
42850000	42860000	42856765	42856816	43206654	43206705
42850000	42860000	42857392	42857448	43207280	43207336
42850000	42860000	42857456	42857534	43207344	43207422
42850000	42860000	42857840	42857898	43207728	43207786
42850000	42860000	42850013	42850076	43263861	43263924
42850000	42860000	42852191	42852325	43266031	43266165
42850000	42860000	42852347	42852402	43266187	43266242
42850000	42860000	42852626	42852680	43266465	43266519
42850000	42860000	42852806	42852896	43266645	43266735
42850000	42860000	42853551	42853601	43267386	43267436
42850000	42860000	42853680	42853760	43267515	43267595
42850000	42860000	42853762	42853827	43267597	43267662
42850000	42860000	42854485	42854537	43268314	43268366
42850000	42860000	42854855	42854919	43268684	43268748
42850000	42860000	42854955	42855026	43268785	43268856
42850000	42860000	42855036	42855109	43268866	43268939
42850000	42860000	42855806	42855864	43269618	43269676
42850000	42860000	42855866	42855936	43269678	43269748
42850000	42860000	42856474	42856540	43270280	43270346
42850000	42860000	42856880	42856941	43270687	43270748
42850000	42860000	42857209	42857262	43271016	43271069
42850000	42860000	42857450	42857535	43271258	43271343
42850000	42860000	42857835	42857898	43271630	43271693
42850000	42860000	42857900	42858011	43271695	43271806
42850000	42860000	42855719	42855768	43304634	43304683
20440000	20450000	20443881	20443936	20785295	20785350
20440000	20450000	20448041	20448093	20848397	20848345
49160000	49170000	49166481	49166543	55450769	55450707
49160000	49170000	49166529	49166591	55450769	55450707
49160000	49170000	49166577	49166639	55450769	55450707
49160000	49170000	49166457	49166519	55450769	55450707
49160000	49170000	49166505	49166567	55450769	55450707
49160000	49170000	49166553	49166615	55450769	55450707
49160000	49170000	49166433	49166495	55450769	55450707
49160000	49170000	49166501	49166571	55450609	55450539
49160000	49170000	49166549	49166619	55450609	55450539
49160000	49170000	49166429	49166499	55450609	55450539
49160000	49170000	49166477	49166547	55450609	55450539
49160000	49170000	49166525	49166595	55450609	55450539
49160000	49170000	49166573	49166643	55450609	55450539
49160000	49170000	49166453	49166523	55450609	55450539
49160000	49170000	49166426	49166475	55450588	55450539
42760000	42770000	42761052	42761113	42851077	42851138
42760000	42770000	42762165	42762288	42852191	42852314
42760000	42770000	42762414	42762467	42852440	42852493
42760000	42770000	42762734	42762788	42852765	42852819
42760000	42770000	42763650	42763727	42853683	42853760
42760000	42770000	42763729	42763794	42853762	42853827
42760000	42770000	42763834	42763912	42853867	42853945
42760000	42770000	42764155	42764207	42854188	42854240
42760000	42770000	42764254	42764316	42854287	42854349
42760000	42770000	42765454	42765503	42855492	42855541
42760000	42770000	42765787	42765895	42855828	42855936
42760000	42770000	42766189	42766244	42856217	42856272
42760000	42770000	42766432	42766512	42856460	42856540
42760000	42770000	42766892	42766951	42856920	42856979
42760000	42770000	42767101	42767153	42857129	42857181
42760000	42770000	42767181	42767241	42857209	42857269
42760000	42770000	42767439	42767528	42857467	42857556
42760000	42770000	42760090	42760199	42873853	42873962
42760000	42770000	42760362	42760435	42874125	42874198
42760000	42770000	42762165	42762248	42876154	42876237
42760000	42770000	42763351	42763431	42877347	42877427
42760000	42770000	42763599	42763648	42877596	42877645
42760000	42770000	42763650	42763728	42877647	42877725
42760000	42770000	42763730	42763793	42877727	42877790
42760000	42770000	42763834	42763912	42877831	42877909
42760000	42770000	42764158	42764207	42878155	42878204
42760000	42770000	42765454	42765503	42879454	42879503
42760000	42770000	42766147	42766209	42880135	42880197
42760000	42770000	42766311	42766382	42880299	42880370
42760000	42770000	42766431	42766485	42880419	42880473
42760000	42770000	42766698	42766769	42880686	42880757
42760000	42770000	42767167	42767241	42881155	42881229
42760000	42770000	42767414	42767478	42881402	42881466
42760000	42770000	42767590	42767639	42881578	42881627
42760000	42770000	42767641	42767736	42881629	42881724
42760000	42770000	42767860	42767914	42881837	42881891
42760000	42770000	42768399	42768454	42882375	42882430
42760000	42770000	42760381	42760435	42912954	42913008
42760000	42770000	42762165	42762353	42914368	42914556
42760000	42770000	42762402	42762469	42914605	42914672
42760000	42770000	42763281	42763339	42915489	42915547
42760000	42770000	42763599	42763648	42915808	42915857
42760000	42770000	42763650	42763755	42915859	42915964
42760000	42770000	42763757	42763820	42915966	42916029
42760000	42770000	42764131	42764207	42916337	42916413
42760000	42770000	42765718	42765788	42917929	42917999
42760000	42770000	42765787	42765923	42918001	42918137
42760000	42770000	42766005	42766065	42918181	42918241
42760000	42770000	42766072	42766134	42918248	42918310
42760000	42770000	42766148	42766201	42918324	42918377
42760000	42770000	42766246	42766309	42918422	42918485
42760000	42770000	42766430	42766504	42918606	42918680
42760000	42770000	42766700	42766753	42918877	42918930
42760000	42770000	42767167	42767234	42919346	42919413
42760000	42770000	42767439	42767507	42919619	42919687
42760000	42770000	42760081	42760170	42931522	42931611
42760000	42770000	42762165	42762274	42933650	42933759
42760000	42770000	42763281	42763339	42934770	42934828
42760000	42770000	42763341	42763395	42934830	42934884
42760000	42770000	42763599	42763648	42935087	42935136
42760000	42770000	42763650	42763705	42935138	42935193
42760000	42770000	42763782	42763831	42935270	42935319
42760000	42770000	42764137	42764207	42935625	42935695
42760000	42770000	42764257	42764316	42935745	42935804
42760000	42770000	42765834	42765913	42937332	42937411
42760000	42770000	42766630	42766753	42938117	42938240
42760000	42770000	42767447	42767506	42938936	42938995
42760000	42770000	42767533	42767588	42939022	42939077
42760000	42770000	42767601	42767731	42939090	42939220
42760000	42770000	42760066	42760124	43020836	43020894
42760000	42770000	42762132	42762288	43022901	43023057
42760000	42770000	42762385	42762469	43023154	43023238
42760000	42770000	42762619	42762674	43023393	43023448
42760000	42770000	42763288	42763339	43024063	43024114
42760000	42770000	42763341	42763413	43024116	43024188
42760000	42770000	42763588	42763648	43024363	43024423
42760000	42770000	42763650	42763862	43024425	43024637
42760000	42770000	42764071	42764207	43024846	43024982
42760000	42770000	42765454	42765503	43026245	43026294
42760000	42770000	42765787	42765874	43026582	43026669
42760000	42770000	42765979	42766036	43026741	43026798
42760000	42770000	42766087	42766138	43026849	43026900
42760000	42770000	42766140	42766197	43026902	43026959
42760000	42770000	42766315	42766374	43027077	43027136
42760000	42770000	42766480	42766539	43027242	43027301
42760000	42770000	42766676	42766753	43027438	43027515
42760000	42770000	42767167	42767234	43027930	43027997
42760000	42770000	42767338	42767389	43028102	43028153
42760000	42770000	42767442	42767504	43028206	43028268
42760000	42770000	42767657	42767730	43028421	43028494
42760000	42770000	42767846	42767914	43028605	43028673
42760000	42770000	42760056	42760166	43077402	43077512
42760000	42770000	42762164	42762274	43079115	43079225
42760000	42770000	42762619	42762675	43079577	43079633
42760000	42770000	42763591	42763648	43080556	43080613
42760000	42770000	42763650	42763755	43080615	43080720
42760000	42770000	42763757	42763831	43080722	43080796
42760000	42770000	42764062	42764207	43081027	43081172
42760000	42770000	42765726	42765788	43082714	43082776
42760000	42770000	42765824	42765923	43082814	43082913
42760000	42770000	42766072	42766144	43083039	43083111
42760000	42770000	42766148	42766236	43083115	43083203
42760000	42770000	42766424	42766539	43083390	43083505
42760000	42770000	42766673	42766753	43083639	43083719
42760000	42770000	42767166	42767234	43084133	43084201
42760000	42770000	42767446	42767506	43084414	43084474
42760000	42770000	42767509	42767593	43084477	43084561
42760000	42770000	42767637	42767734	43084605	43084702
42760000	42770000	42760056	42760134	43180932	43181010
42760000	42770000	42762132	42762239	43183003	43183110
42760000	42770000	42763288	42763339	43184155	43184206
42760000	42770000	42763583	42763648	43184449	43184514
42760000	42770000	42763650	42763795	43184516	43184661
42760000	42770000	42765726	42765788	43186549	43186611
42760000	42770000	42765787	42765840	43186613	43186666
42760000	42770000	42765988	42766050	43186770	43186832
42760000	42770000	42766128	42766243	43186910	43187025
42760000	42770000	42766246	42766309	43187028	43187091
42760000	42770000	42766311	42766362	43187093	43187144
42760000	42770000	42767082	42767138	43187865	43187921
42760000	42770000	42767161	42767234	43187944	43188017
42760000	42770000	42767440	42767538	43188224	43188322
42760000	42770000	42767543	42767599	43188327	43188383
42760000	42770000	42767840	42767914	43188625	43188699
42760000	42770000	42768399	42768454	43189183	43189238
42760000	42770000	42762126	42762234	43202112	43202220
42760000	42770000	42763041	42763127	43203031	43203117
42760000	42770000	42763341	42763428	43203313	43203400
42760000	42770000	42763617	42763723	43203589	43203695
42760000	42770000	42763847	42763916	43203817	43203886
42760000	42770000	42764160	42764218	43204130	43204188
42760000	42770000	42765454	42765503	43205409	43205458
42760000	42770000	42765770	42765840	43205725	43205795
42760000	42770000	42765842	42765891	43205797	43205846
42760000	42770000	42765996	42766045	43205919	43205968
42760000	42770000	42766185	42766240	43206101	43206156
42760000	42770000	42766455	42766539	43206371	43206455
42760000	42770000	42766724	42766785	43206640	43206701
42760000	42770000	42767082	42767138	43206999	43207055
42760000	42770000	42767330	42767389	43207246	43207305
42760000	42770000	42767439	42767506	43207355	43207422
42760000	42770000	42767840	42767895	43207756	43207811
42760000	42770000	42760381	42760435	43264254	43264308
42760000	42770000	42760958	42761046	43264833	43264921
42760000	42770000	42762140	42762288	43266006	43266154
42760000	42770000	42762471	42762527	43266337	43266393
42760000	42770000	42762619	42762681	43266489	43266551
42760000	42770000	42763041	42763126	43266911	43266996
42760000	42770000	42763363	42763413	43267231	43267281
42760000	42770000	42763580	42763640	43267448	43267508
42760000	42770000	42763650	42763820	43267518	43267688
42760000	42770000	42764160	42764218	43268028	43268086
42760000	42770000	42765505	42765559	43269355	43269409
42760000	42770000	42765825	42765927	43269678	43269780
42760000	42770000	42766121	42766214	43269955	43270048
42760000	42770000	42766246	42766309	43270080	43270143
42760000	42770000	42766317	42766382	43270151	43270216
42760000	42770000	42766446	42766539	43270280	43270373
42760000	42770000	42767158	42767234	43270993	43271069
42760000	42770000	42767324	42767389	43271160	43271225
42760000	42770000	42767439	42767507	43271275	43271343
42760000	42770000	42767519	42767588	43271341	43271410
42760000	42770000	42767612	42767687	43271434	43271509
42760000	42770000	42767840	42767914	43271663	43271737
21870000	21880000	21870361	21870419	22905952	22906010
21870000	21880000	21870665	21870734	22906263	22906332
21870000	21880000	21870771	21870830	22906369	22906428
21870000	21880000	21870863	21870915	22906461	22906513
